store,offset,size,label,source
IntelSetup,0x6F3,1,PCI-E Extended Sync,Platform
IntelSetup,0x853,1,Compliance Mode,Platform
IntelSetup,0x8AB,1,EOI,Platform
IntelSetup,0x8D7,1,Fatal Err Over,Platform
IntelSetup,0x903,1,Non-Fatal Err Over,Platform
IntelSetup,0x92F,1,Corr Err Over,Platform
IntelSetup,0x95B,1,ACPI PME Interrupt,Platform
IntelSetup,0x987,1,L0s Support,Platform
IntelSetup,0x9DF,1,P2P Memory Write,Platform
IntelSetup,0xA0B,1,P2P Memory Read,Platform
IntelSetup,0xA79,1,PME to ACK,Platform
IntelSetup,0xABB,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAE7,1,PM ACPI Mode,Platform
IntelSetup,0xE27,1,Gen3 Eq Mode,Platform
IntelSetup,0xE53,1,Gen3 Spec Mode,Platform
IntelSetup,0xEAB,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xF03,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF2F,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF5B,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xED7,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF87,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xFB3,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFDF,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE7F,1,Gen3 Linkup Flow,Platform
IntelSetup,0x100B,1,Gen3 Retrain Type,Platform
IntelSetup,0x1037,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x1063,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x108F,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBCE,1,Hide Port?,Platform
IntelSetup,0x171A,1,Pcie Ecrc,Platform
IntelSetup,0x74C,1,PCI-E Port,Platform
IntelSetup,0x416,1,Hot Plug Capable,Platform
IntelSetup,0xC68,1,Extra Bus Reserved,Platform
IntelSetup,0xCAF,2,Reserved Memory,Platform
IntelSetup,0xD70,1,Reseved Memory Alignment,Platform
IntelSetup,0xD07,2,Prefetchable Memory,Platform
IntelSetup,0xD9C,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD44,1,Reserved I/O,Platform
IntelSetup,0x568,1,PCI-E Port Link,Platform
IntelSetup,0x828,1,Link Speed,Platform
IntelSetup,0x1747,1,Override Max Link Width,Platform
IntelSetup,0x880,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5C0,1,PCI-E Port Clocking,Platform
IntelSetup,0x5EC,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x618,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x644,1,PCI-E Port D-state,Platform
IntelSetup,0x594,1,PCI-E ASPM Support,Platform
IntelSetup,0x670,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x69C,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6C8,1,MSI,Platform
IntelSetup,0x6F4,1,PCI-E Extended Sync,Platform
IntelSetup,0x854,1,Compliance Mode,Platform
IntelSetup,0x8AC,1,EOI,Platform
IntelSetup,0x8D8,1,Fatal Err Over,Platform
IntelSetup,0x904,1,Non-Fatal Err Over,Platform
IntelSetup,0x930,1,Corr Err Over,Platform
IntelSetup,0x95C,1,ACPI PME Interrupt,Platform
IntelSetup,0x988,1,L0s Support,Platform
IntelSetup,0x9E0,1,P2P Memory Write,Platform
IntelSetup,0xA0C,1,P2P Memory Read,Platform
IntelSetup,0xA7A,1,PME to ACK,Platform
IntelSetup,0xABC,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAE8,1,PM ACPI Mode,Platform
IntelSetup,0xE28,1,Gen3 Eq Mode,Platform
IntelSetup,0xE54,1,Gen3 Spec Mode,Platform
IntelSetup,0xEAC,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xF04,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF30,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF5C,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xED8,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF88,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xFB4,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFE0,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE80,1,Gen3 Linkup Flow,Platform
IntelSetup,0x100C,1,Gen3 Retrain Type,Platform
IntelSetup,0x1038,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x1064,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1090,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBCF,1,Hide Port?,Platform
IntelSetup,0x171B,1,Pcie Ecrc,Platform
IntelSetup,0x74D,1,PCI-E Port,Platform
IntelSetup,0x417,1,Hot Plug Capable,Platform
IntelSetup,0xC69,1,Extra Bus Reserved,Platform
IntelSetup,0xCB1,2,Reserved Memory,Platform
IntelSetup,0xD71,1,Reseved Memory Alignment,Platform
IntelSetup,0xD09,2,Prefetchable Memory,Platform
IntelSetup,0xD9D,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD45,1,Reserved I/O,Platform
IntelSetup,0x569,1,PCI-E Port Link,Platform
IntelSetup,0x829,1,Link Speed,Platform
IntelSetup,0x1748,1,Override Max Link Width,Platform
IntelSetup,0x881,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5C1,1,PCI-E Port Clocking,Platform
IntelSetup,0x5ED,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x619,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x645,1,PCI-E Port D-state,Platform
IntelSetup,0x595,1,PCI-E ASPM Support,Platform
IntelSetup,0x671,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x69D,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6C9,1,MSI,Platform
IntelSetup,0x6F5,1,PCI-E Extended Sync,Platform
IntelSetup,0x855,1,Compliance Mode,Platform
IntelSetup,0x8AD,1,EOI,Platform
IntelSetup,0x8D9,1,Fatal Err Over,Platform
IntelSetup,0x905,1,Non-Fatal Err Over,Platform
IntelSetup,0x931,1,Corr Err Over,Platform
IntelSetup,0x95D,1,ACPI PME Interrupt,Platform
IntelSetup,0x989,1,L0s Support,Platform
IntelSetup,0x9E1,1,P2P Memory Write,Platform
IntelSetup,0xA0D,1,P2P Memory Read,Platform
IntelSetup,0xA7B,1,PME to ACK,Platform
IntelSetup,0xABD,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAE9,1,PM ACPI Mode,Platform
IntelSetup,0xE29,1,Gen3 Eq Mode,Platform
IntelSetup,0xE55,1,Gen3 Spec Mode,Platform
IntelSetup,0xEAD,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xF05,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF31,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF5D,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xED9,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF89,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xFB5,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFE1,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE81,1,Gen3 Linkup Flow,Platform
IntelSetup,0x100D,1,Gen3 Retrain Type,Platform
IntelSetup,0x1039,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x1065,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1091,1,Gen3 UP Tx Preset,Platform
IntelSetup,0xBD0,1,Hide Port?,Platform
IntelSetup,0x171C,1,Pcie Ecrc,Platform
IntelSetup,0x74E,1,PCI-E Port,Platform
IntelSetup,0x418,1,Hot Plug Capable,Platform
IntelSetup,0xC6A,1,Extra Bus Reserved,Platform
IntelSetup,0xCB3,2,Reserved Memory,Platform
IntelSetup,0xD72,1,Reseved Memory Alignment,Platform
IntelSetup,0xD0B,2,Prefetchable Memory,Platform
IntelSetup,0xD9E,1,Prefetchable Memory Alignment,Platform
IntelSetup,0xD46,1,Reserved I/O,Platform
IntelSetup,0x56A,1,PCI-E Port Link,Platform
IntelSetup,0x82A,1,Link Speed,Platform
IntelSetup,0x1749,1,Override Max Link Width,Platform
IntelSetup,0x882,1,PCI-E Port DeEmphasis,Platform
IntelSetup,0x5C2,1,PCI-E Port Clocking,Platform
IntelSetup,0x5EE,1,PCI-E Slot Clock Source,Platform
IntelSetup,0x61A,1,PCI-E Port Max Payload Size,Platform
IntelSetup,0x646,1,PCI-E Port D-state,Platform
IntelSetup,0x596,1,PCI-E ASPM Support,Platform
IntelSetup,0x672,1,PCI-E Port L0s Exit Latency,Platform
IntelSetup,0x69E,1,PCI-E Port L1 Exit Latency,Platform
IntelSetup,0x6CA,1,MSI,Platform
IntelSetup,0x6F6,1,PCI-E Extended Sync,Platform
IntelSetup,0x856,1,Compliance Mode,Platform
IntelSetup,0x8AE,1,EOI,Platform
IntelSetup,0x8DA,1,Fatal Err Over,Platform
IntelSetup,0x906,1,Non-Fatal Err Over,Platform
IntelSetup,0x932,1,Corr Err Over,Platform
IntelSetup,0x95E,1,ACPI PME Interrupt,Platform
IntelSetup,0x98A,1,L0s Support,Platform
IntelSetup,0x9E2,1,P2P Memory Write,Platform
IntelSetup,0xA0E,1,P2P Memory Read,Platform
IntelSetup,0xA7C,1,PME to ACK,Platform
IntelSetup,0xABE,1,HotPlug ACPI Mode,Platform
IntelSetup,0xAEA,1,PM ACPI Mode,Platform
IntelSetup,0xE2A,1,Gen3 Eq Mode,Platform
IntelSetup,0xE56,1,Gen3 Spec Mode,Platform
IntelSetup,0xEAE,1,Gen3 Phase2 Mode,Platform
IntelSetup,0xF06,1,Ph2 TxEq Precursor,Platform
IntelSetup,0xF32,1,Ph2 TxEq Cursor,Platform
IntelSetup,0xF5E,1,Ph2 TxEq Postcursor,Platform
IntelSetup,0xEDA,1,Gen3 Phase3 Mode,Platform
IntelSetup,0xF8A,1,Ph3 TxEq Precursor,Platform
IntelSetup,0xFB6,1,Ph3 TxEq Cursor,Platform
IntelSetup,0xFE2,1,Ph3 TxEq Postcursor,Platform
IntelSetup,0xE82,1,Gen3 Linkup Flow,Platform
IntelSetup,0x100E,1,Gen3 Retrain Type,Platform
IntelSetup,0x103A,1,Gen3 DN Tx Preset,Platform
IntelSetup,0x1066,1,Gen3 DN Rx Preset Hint,Platform
IntelSetup,0x1092,1,Gen3 UP Tx Preset,Platform
